event_id,customer_id,event_date,event_month,event_type,mrr,plan_name
EVT006463,CUST0443,2022-08-30,2022-08,Recurring,79,Professional
EVT006464,CUST0443,2022-09-29,2022-09,Recurring,79,Professional
EVT006465,CUST0443,2022-10-29,2022-10,Recurring,79,Professional
EVT006466,CUST0443,2022-11-28,2022-11,Recurring,79,Professional
EVT006467,CUST0443,2022-12-28,2022-12,Recurring,79,Professional
EVT006468,CUST0443,2023-01-27,2023-01,Recurring,79,Professional
EVT006469,CUST0443,2023-02-26,2023-02,Recurring,79,Professional
EVT006470,CUST0443,2023-03-28,2023-03,Recurring,79,Professional
EVT006471,CUST0443,2023-04-27,2023-04,Recurring,79,Professional
EVT006472,CUST0443,2023-05-27,2023-05,Recurring,79,Professional
EVT006473,CUST0444,2022-10-13,2022-10,New,149,Business
EVT006474,CUST0444,2022-11-12,2022-11,Recurring,149,Business
EVT006475,CUST0444,2022-12-12,2022-12,Recurring,149,Business
EVT006476,CUST0444,2023-01-11,2023-01,Recurring,149,Business
EVT006477,CUST0444,2023-02-10,2023-02,Recurring,149,Business
EVT006478,CUST0444,2023-03-12,2023-03,Recurring,149,Business
EVT006479,CUST0444,2023-04-11,2023-04,Recurring,149,Business
EVT006480,CUST0444,2023-05-11,2023-05,Recurring,149,Business
EVT006481,CUST0444,2023-06-10,2023-06,Recurring,149,Business
EVT006482,CUST0444,2023-07-10,2023-07,Recurring,149,Business
EVT006483,CUST0444,2023-08-09,2023-08,Recurring,149,Business
EVT006484,CUST0444,2023-09-08,2023-09,Recurring,149,Business
EVT006485,CUST0444,2023-10-08,2023-10,Recurring,149,Business
EVT006486,CUST0444,2023-11-07,2023-11,Recurring,149,Business
EVT006487,CUST0444,2023-12-07,2023-12,Recurring,149,Business
EVT006488,CUST0444,2024-01-06,2024-01,Recurring,149,Business
EVT006489,CUST0444,2024-02-05,2024-02,Recurring,149,Business
EVT006490,CUST0444,2024-03-06,2024-03,Recurring,149,Business
EVT006491,CUST0445,2023-06-16,2023-06,New,149,Business
EVT006492,CUST0445,2023-07-16,2023-07,Recurring,149,Business
EVT006493,CUST0445,2023-08-15,2023-08,Recurring,149,Business
EVT006494,CUST0445,2023-09-14,2023-09,Recurring,149,Business
EVT006495,CUST0445,2023-10-14,2023-10,Recurring,149,Business
EVT006496,CUST0445,2023-11-13,2023-11,Recurring,149,Business
EVT006497,CUST0445,2023-12-13,2023-12,Recurring,149,Business
EVT006498,CUST0445,2024-01-12,2024-01,Recurring,149,Business
EVT006499,CUST0445,2024-02-11,2024-02,Recurring,149,Business
EVT006500,CUST0445,2024-03-12,2024-03,Recurring,149,Business
EVT006501,CUST0446,2022-08-05,2022-08,New,79,Professional
EVT006502,CUST0446,2022-09-04,2022-09,Recurring,79,Professional
EVT006503,CUST0446,2022-10-04,2022-10,Recurring,79,Professional
EVT006504,CUST0446,2022-11-03,2022-11,Recurring,79,Professional
EVT006505,CUST0446,2022-12-03,2022-12,Recurring,79,Professional
EVT006506,CUST0446,2023-01-02,2023-01,Recurring,79,Professional
EVT006507,CUST0446,2023-02-01,2023-02,Recurring,79,Professional
EVT006508,CUST0446,2023-03-03,2023-03,Recurring,79,Professional
EVT006509,CUST0446,2023-04-02,2023-04,Recurring,79,Professional
EVT006510,CUST0446,2023-05-02,2023-05,Recurring,79,Professional
EVT006511,CUST0446,2023-06-01,2023-06,Recurring,79,Professional
EVT006512,CUST0446,2023-07-01,2023-07,Recurring,79,Professional
EVT006513,CUST0446,2023-07-31,2023-07,Recurring,79,Professional
EVT006514,CUST0446,2023-08-30,2023-08,Recurring,79,Professional
EVT006515,CUST0446,2023-09-29,2023-09,Recurring,79,Professional
EVT006516,CUST0446,2023-10-29,2023-10,Recurring,79,Professional
EVT006517,CUST0446,2023-11-28,2023-11,Recurring,79,Professional
EVT006518,CUST0446,2023-12-28,2023-12,Recurring,79,Professional
EVT006519,CUST0446,2024-01-27,2024-01,Recurring,79,Professional
EVT006520,CUST0446,2024-02-26,2024-02,Recurring,79,Professional
EVT006521,CUST0446,2024-03-27,2024-03,Recurring,79,Professional
EVT006522,CUST0447,2022-04-09,2022-04,New,149,Business
EVT006523,CUST0447,2022-05-09,2022-05,Recurring,149,Business
EVT006524,CUST0447,2022-06-08,2022-06,Recurring,149,Business
EVT006525,CUST0447,2022-07-08,2022-07,Recurring,149,Business
EVT006526,CUST0447,2022-08-07,2022-08,Recurring,149,Business
EVT006527,CUST0447,2022-09-06,2022-09,Recurring,149,Business
EVT006528,CUST0447,2022-10-06,2022-10,Recurring,149,Business
EVT006529,CUST0447,2022-11-05,2022-11,Recurring,149,Business
EVT006530,CUST0447,2022-12-05,2022-12,Recurring,149,Business
EVT006531,CUST0447,2023-01-04,2023-01,Recurring,149,Business
EVT006532,CUST0447,2023-02-03,2023-02,Recurring,149,Business
EVT006533,CUST0447,2023-03-05,2023-03,Recurring,149,Business
EVT006534,CUST0447,2023-04-04,2023-04,Recurring,149,Business
EVT006535,CUST0447,2023-05-04,2023-05,Recurring,149,Business
EVT006536,CUST0447,2023-06-03,2023-06,Recurring,149,Business
EVT006537,CUST0447,2023-07-03,2023-07,Recurring,149,Business
EVT006538,CUST0447,2023-08-02,2023-08,Recurring,149,Business
EVT006539,CUST0447,2023-09-01,2023-09,Recurring,149,Business
EVT006540,CUST0447,2023-10-01,2023-10,Recurring,149,Business
EVT006541,CUST0447,2023-10-31,2023-10,Recurring,149,Business
EVT006542,CUST0447,2023-11-30,2023-11,Recurring,149,Business
EVT006543,CUST0447,2023-12-30,2023-12,Recurring,149,Business
EVT006544,CUST0447,2024-01-29,2024-01,Recurring,149,Business
EVT006545,CUST0447,2024-02-28,2024-02,Recurring,149,Business
EVT006546,CUST0447,2024-03-29,2024-03,Recurring,149,Business
EVT006547,CUST0448,2023-05-19,2023-05,New,29,Starter
EVT006548,CUST0448,2023-06-18,2023-06,Recurring,29,Starter
EVT006549,CUST0448,2023-07-18,2023-07,Recurring,29,Starter
EVT006550,CUST0448,2023-08-17,2023-08,Recurring,29,Starter
EVT006551,CUST0448,2023-09-16,2023-09,Recurring,29,Starter
EVT006552,CUST0448,2023-10-16,2023-10,Recurring,29,Starter
EVT006553,CUST0448,2023-11-15,2023-11,Recurring,29,Starter
EVT006554,CUST0448,2023-12-15,2023-12,Recurring,29,Starter
EVT006555,CUST0448,2024-01-14,2024-01,Recurring,29,Starter
EVT006556,CUST0448,2024-02-13,2024-02,Recurring,29,Starter
EVT006557,CUST0448,2024-03-14,2024-03,Recurring,29,Starter
EVT006558,CUST0449,2022-10-24,2022-10,New,299,Enterprise
EVT006559,CUST0449,2022-11-23,2022-11,Recurring,299,Enterprise
EVT006560,CUST0449,2022-12-23,2022-12,Recurring,299,Enterprise
EVT006561,CUST0449,2023-01-22,2023-01,Recurring,299,Enterprise
EVT006562,CUST0449,2023-02-21,2023-02,Recurring,299,Enterprise
EVT006563,CUST0449,2023-03-23,2023-03,Recurring,299,Enterprise
EVT006564,CUST0449,2023-04-22,2023-04,Recurring,299,Enterprise
EVT006565,CUST0449,2023-05-22,2023-05,Recurring,299,Enterprise
EVT006566,CUST0449,2023-06-21,2023-06,Recurring,299,Enterprise
EVT006567,CUST0449,2023-07-21,2023-07,Recurring,299,Enterprise
EVT006568,CUST0449,2023-08-20,2023-08,Recurring,299,Enterprise
EVT006569,CUST0449,2023-09-19,2023-09,Recurring,299,Enterprise
EVT006570,CUST0449,2023-10-19,2023-10,Recurring,299,Enterprise
EVT006571,CUST0449,2023-11-18,2023-11,Recurring,299,Enterprise
EVT006572,CUST0449,2023-12-18,2023-12,Recurring,299,Enterprise
EVT006573,CUST0449,2024-01-17,2024-01,Recurring,299,Enterprise
EVT006574,CUST0449,2024-02-16,2024-02,Recurring,299,Enterprise
EVT006575,CUST0449,2024-03-17,2024-03,Recurring,299,Enterprise
EVT006576,CUST0450,2022-03-21,2022-03,New,79,Professional
EVT006577,CUST0450,2022-04-20,2022-04,Recurring,79,Professional
EVT006578,CUST0450,2022-05-20,2022-05,Recurring,79,Professional
EVT006579,CUST0450,2022-06-19,2022-06,Recurring,79,Professional
EVT006580,CUST0450,2022-07-19,2022-07,Recurring,79,Professional
EVT006581,CUST0450,2022-08-18,2022-08,Recurring,79,Professional
EVT006582,CUST0450,2022-09-17,2022-09,Recurring,79,Professional
EVT006583,CUST0450,2022-10-17,2022-10,Recurring,79,Professional
EVT006584,CUST0450,2022-11-16,2022-11,Recurring,79,Professional
EVT006585,CUST0450,2022-12-16,2022-12,Recurring,79,Professional
EVT006586,CUST0450,2023-01-15,2023-01,Recurring,79,Professional
EVT006587,CUST0450,2023-02-14,2023-02,Recurring,79,Professional
EVT006588,CUST0450,2023-03-16,2023-03,Recurring,79,Professional
EVT006589,CUST0450,2023-04-15,2023-04,Recurring,79,Professional
EVT006590,CUST0450,2023-05-15,2023-05,Recurring,79,Professional
EVT006591,CUST0451,2022-02-20,2022-02,New,79,Professional
EVT006592,CUST0451,2022-03-22,2022-03,Recurring,79,Professional
EVT006593,CUST0451,2022-04-21,2022-04,Recurring,79,Professional
EVT006594,CUST0451,2022-05-21,2022-05,Recurring,79,Professional
EVT006595,CUST0451,2022-06-20,2022-06,Recurring,79,Professional
EVT006596,CUST0451,2022-07-20,2022-07,Recurring,79,Professional
EVT006597,CUST0451,2022-08-19,2022-08,Recurring,79,Professional
EVT006598,CUST0451,2022-09-18,2022-09,Recurring,79,Professional
EVT006599,CUST0451,2022-10-18,2022-10,Recurring,79,Professional
EVT006600,CUST0451,2022-11-17,2022-11,Recurring,79,Professional
EVT006601,CUST0451,2022-12-17,2022-12,Recurring,79,Professional
EVT006602,CUST0451,2023-01-16,2023-01,Recurring,79,Professional
EVT006603,CUST0451,2023-02-15,2023-02,Recurring,79,Professional
EVT006604,CUST0451,2023-03-17,2023-03,Recurring,79,Professional
EVT006605,CUST0451,2023-04-16,2023-04,Recurring,79,Professional
EVT006606,CUST0451,2023-05-16,2023-05,Recurring,79,Professional
EVT006607,CUST0451,2023-06-15,2023-06,Recurring,79,Professional
EVT006608,CUST0451,2023-07-15,2023-07,Recurring,79,Professional
EVT006609,CUST0451,2023-08-14,2023-08,Recurring,79,Professional
EVT006610,CUST0451,2023-09-13,2023-09,Recurring,79,Professional
EVT006611,CUST0451,2023-10-13,2023-10,Recurring,79,Professional
EVT006612,CUST0451,2023-11-12,2023-11,Recurring,79,Professional
EVT006613,CUST0451,2023-12-12,2023-12,Recurring,79,Professional
EVT006614,CUST0451,2024-01-11,2024-01,Recurring,79,Professional
EVT006615,CUST0451,2024-02-10,2024-02,Recurring,79,Professional
EVT006616,CUST0451,2024-03-11,2024-03,Recurring,79,Professional
EVT006617,CUST0452,2023-07-17,2023-07,New,149,Business
EVT006618,CUST0452,2023-08-16,2023-08,Recurring,149,Business
EVT006619,CUST0452,2023-09-15,2023-09,Recurring,149,Business
EVT006620,CUST0452,2023-10-15,2023-10,Recurring,149,Business
EVT006621,CUST0452,2023-11-14,2023-11,Recurring,149,Business
EVT006622,CUST0452,2023-12-14,2023-12,Recurring,149,Business
EVT006623,CUST0452,2024-01-13,2024-01,Recurring,149,Business
EVT006624,CUST0452,2024-02-12,2024-02,Recurring,149,Business
EVT006625,CUST0452,2024-03-13,2024-03,Upgrade,299,Business
EVT006626,CUST0453,2022-03-07,2022-03,New,149,Business
EVT006627,CUST0453,2022-04-06,2022-04,Recurring,149,Business
EVT006628,CUST0453,2022-05-06,2022-05,Recurring,149,Business
EVT006629,CUST0453,2022-06-05,2022-06,Recurring,149,Business
EVT006630,CUST0453,2022-07-05,2022-07,Recurring,149,Business
EVT006631,CUST0453,2022-08-04,2022-08,Recurring,149,Business
EVT006632,CUST0453,2022-09-03,2022-09,Recurring,149,Business
EVT006633,CUST0453,2022-10-03,2022-10,Recurring,149,Business
EVT006634,CUST0453,2022-11-02,2022-11,Recurring,149,Business
EVT006635,CUST0453,2022-12-02,2022-12,Recurring,149,Business
EVT006636,CUST0453,2023-01-01,2023-01,Recurring,149,Business
EVT006637,CUST0453,2023-01-31,2023-01,Recurring,149,Business
EVT006638,CUST0453,2023-03-02,2023-03,Recurring,149,Business
EVT006639,CUST0453,2023-04-01,2023-04,Recurring,149,Business
EVT006640,CUST0453,2023-05-01,2023-05,Recurring,149,Business
EVT006641,CUST0453,2023-05-31,2023-05,Recurring,149,Business
EVT006642,CUST0453,2023-06-30,2023-06,Recurring,149,Business
EVT006643,CUST0453,2023-07-30,2023-07,Recurring,149,Business
EVT006644,CUST0453,2023-08-29,2023-08,Recurring,149,Business
EVT006645,CUST0453,2023-09-28,2023-09,Recurring,149,Business
EVT006646,CUST0453,2023-10-28,2023-10,Recurring,149,Business
EVT006647,CUST0453,2023-11-27,2023-11,Recurring,149,Business
EVT006648,CUST0453,2023-12-27,2023-12,Recurring,149,Business
EVT006649,CUST0453,2024-01-26,2024-01,Recurring,149,Business
EVT006650,CUST0453,2024-02-25,2024-02,Recurring,149,Business
EVT006651,CUST0453,2024-03-26,2024-03,Recurring,149,Business
EVT006652,CUST0454,2022-12-11,2022-12,New,79,Professional
EVT006653,CUST0454,2023-01-10,2023-01,Recurring,79,Professional
EVT006654,CUST0454,2023-02-09,2023-02,Recurring,79,Professional
EVT006655,CUST0454,2023-03-11,2023-03,Recurring,79,Professional
EVT006656,CUST0454,2023-04-10,2023-04,Recurring,79,Professional
EVT006657,CUST0454,2023-05-10,2023-05,Recurring,79,Professional
EVT006658,CUST0454,2023-06-09,2023-06,Recurring,79,Professional
EVT006659,CUST0454,2023-07-09,2023-07,Recurring,79,Professional
EVT006660,CUST0454,2023-08-08,2023-08,Recurring,79,Professional
EVT006661,CUST0454,2023-09-07,2023-09,Recurring,79,Professional
EVT006662,CUST0454,2023-10-07,2023-10,Recurring,79,Professional
EVT006663,CUST0454,2023-11-06,2023-11,Recurring,79,Professional
EVT006664,CUST0454,2023-12-06,2023-12,Recurring,79,Professional
EVT006665,CUST0454,2024-01-05,2024-01,Recurring,79,Professional
EVT006666,CUST0454,2024-02-04,2024-02,Recurring,79,Professional
EVT006667,CUST0454,2024-03-05,2024-03,Recurring,79,Professional
EVT006668,CUST0455,2023-07-03,2023-07,New,79,Professional
EVT006669,CUST0455,2023-08-02,2023-08,Recurring,79,Professional
EVT006670,CUST0455,2023-09-01,2023-09,Recurring,79,Professional
EVT006671,CUST0455,2023-10-01,2023-10,Recurring,79,Professional
EVT006672,CUST0455,2023-10-31,2023-10,Recurring,79,Professional
EVT006673,CUST0455,2023-11-30,2023-11,Recurring,79,Professional
EVT006674,CUST0455,2023-12-30,2023-12,Recurring,79,Professional
EVT006675,CUST0455,2024-01-29,2024-01,Recurring,79,Professional
EVT006676,CUST0455,2024-02-28,2024-02,Recurring,79,Professional
EVT006677,CUST0455,2024-03-29,2024-03,Recurring,79,Professional
EVT006678,CUST0456,2023-03-08,2023-03,New,299,Enterprise
EVT006679,CUST0456,2023-04-07,2023-04,Recurring,299,Enterprise
EVT006680,CUST0456,2023-05-07,2023-05,Recurring,299,Enterprise
EVT006681,CUST0456,2023-06-06,2023-06,Recurring,299,Enterprise
EVT006682,CUST0456,2023-07-06,2023-07,Recurring,299,Enterprise
EVT006683,CUST0456,2023-08-05,2023-08,Recurring,299,Enterprise
EVT006684,CUST0456,2023-09-04,2023-09,Recurring,299,Enterprise
EVT006685,CUST0456,2023-10-04,2023-10,Recurring,299,Enterprise
EVT006686,CUST0456,2023-11-03,2023-11,Recurring,299,Enterprise
EVT006687,CUST0456,2023-12-03,2023-12,Downgrade,149,Enterprise
EVT006688,CUST0456,2024-01-02,2024-01,Recurring,299,Enterprise
EVT006689,CUST0456,2024-02-01,2024-02,Recurring,299,Enterprise
EVT006690,CUST0456,2024-03-02,2024-03,Recurring,299,Enterprise
EVT006691,CUST0457,2022-01-02,2022-01,New,79,Professional
EVT006692,CUST0457,2022-02-01,2022-02,Recurring,79,Professional
EVT006693,CUST0457,2022-03-03,2022-03,Recurring,79,Professional
EVT006694,CUST0457,2022-04-02,2022-04,Recurring,79,Professional
EVT006695,CUST0457,2022-05-02,2022-05,Recurring,79,Professional
EVT006696,CUST0457,2022-06-01,2022-06,Recurring,79,Professional
EVT006697,CUST0457,2022-07-01,2022-07,Recurring,79,Professional
EVT006698,CUST0457,2022-07-31,2022-07,Upgrade,149,Professional
EVT006699,CUST0457,2022-08-30,2022-08,Recurring,79,Professional
EVT006700,CUST0457,2022-09-29,2022-09,Recurring,79,Professional
EVT006701,CUST0457,2022-10-29,2022-10,Recurring,79,Professional
EVT006702,CUST0457,2022-11-28,2022-11,Recurring,79,Professional
EVT006703,CUST0457,2022-12-28,2022-12,Recurring,79,Professional
EVT006704,CUST0457,2023-01-27,2023-01,Recurring,79,Professional
EVT006705,CUST0457,2023-02-26,2023-02,Recurring,79,Professional
EVT006706,CUST0457,2023-03-28,2023-03,Recurring,79,Professional
EVT006707,CUST0457,2023-04-27,2023-04,Recurring,79,Professional
EVT006708,CUST0457,2023-05-27,2023-05,Recurring,79,Professional
EVT006709,CUST0457,2023-06-26,2023-06,Recurring,79,Professional
EVT006710,CUST0457,2023-07-26,2023-07,Recurring,79,Professional
EVT006711,CUST0457,2023-08-25,2023-08,Recurring,79,Professional
EVT006712,CUST0457,2023-09-24,2023-09,Recurring,79,Professional
EVT006713,CUST0457,2023-10-24,2023-10,Recurring,79,Professional
EVT006714,CUST0457,2023-11-23,2023-11,Recurring,79,Professional
EVT006715,CUST0457,2023-12-23,2023-12,Recurring,79,Professional
EVT006716,CUST0457,2024-01-22,2024-01,Recurring,79,Professional
EVT006717,CUST0457,2024-02-21,2024-02,Recurring,79,Professional
EVT006718,CUST0457,2024-03-22,2024-03,Recurring,79,Professional
EVT006719,CUST0458,2022-11-26,2022-11,New,149,Business
EVT006720,CUST0458,2022-12-26,2022-12,Recurring,149,Business
EVT006721,CUST0458,2023-01-25,2023-01,Recurring,149,Business
EVT006722,CUST0458,2023-02-24,2023-02,Recurring,149,Business
EVT006723,CUST0458,2023-03-26,2023-03,Recurring,149,Business
EVT006724,CUST0458,2023-04-25,2023-04,Recurring,149,Business
EVT006725,CUST0458,2023-05-25,2023-05,Recurring,149,Business
EVT006726,CUST0458,2023-06-24,2023-06,Recurring,149,Business
EVT006727,CUST0458,2023-07-24,2023-07,Recurring,149,Business
EVT006728,CUST0458,2023-08-23,2023-08,Recurring,149,Business
EVT006729,CUST0458,2023-09-22,2023-09,Recurring,149,Business
EVT006730,CUST0458,2023-10-22,2023-10,Recurring,149,Business
EVT006731,CUST0458,2023-11-21,2023-11,Recurring,149,Business
EVT006732,CUST0458,2023-12-21,2023-12,Recurring,149,Business
EVT006733,CUST0458,2024-01-20,2024-01,Recurring,149,Business
EVT006734,CUST0458,2024-02-19,2024-02,Recurring,149,Business
EVT006735,CUST0458,2024-03-20,2024-03,Recurring,149,Business
EVT006736,CUST0459,2022-11-24,2022-11,New,299,Enterprise
EVT006737,CUST0459,2022-12-24,2022-12,Recurring,299,Enterprise
EVT006738,CUST0459,2023-01-23,2023-01,Recurring,299,Enterprise
EVT006739,CUST0459,2023-02-22,2023-02,Recurring,299,Enterprise
EVT006740,CUST0459,2023-03-24,2023-03,Recurring,299,Enterprise
EVT006741,CUST0459,2023-04-23,2023-04,Recurring,299,Enterprise
EVT006742,CUST0459,2023-05-23,2023-05,Recurring,299,Enterprise
EVT006743,CUST0459,2023-06-22,2023-06,Recurring,299,Enterprise
EVT006744,CUST0459,2023-07-22,2023-07,Recurring,299,Enterprise
EVT006745,CUST0459,2023-08-21,2023-08,Recurring,299,Enterprise
EVT006746,CUST0459,2023-09-20,2023-09,Recurring,299,Enterprise
EVT006747,CUST0459,2023-10-20,2023-10,Recurring,299,Enterprise
EVT006748,CUST0459,2023-11-19,2023-11,Recurring,299,Enterprise
EVT006749,CUST0459,2023-12-19,2023-12,Recurring,299,Enterprise
EVT006750,CUST0459,2024-01-18,2024-01,Recurring,299,Enterprise
EVT006751,CUST0459,2024-02-17,2024-02,Recurring,299,Enterprise
EVT006752,CUST0459,2024-03-18,2024-03,Recurring,299,Enterprise
EVT006753,CUST0460,2023-01-20,2023-01,New,299,Enterprise
EVT006754,CUST0460,2023-02-19,2023-02,Recurring,299,Enterprise
EVT006755,CUST0460,2023-03-21,2023-03,Recurring,299,Enterprise
EVT006756,CUST0460,2023-04-20,2023-04,Recurring,299,Enterprise
EVT006757,CUST0460,2023-05-20,2023-05,Recurring,299,Enterprise
EVT006758,CUST0460,2023-06-19,2023-06,Recurring,299,Enterprise
EVT006759,CUST0460,2023-07-19,2023-07,Recurring,299,Enterprise
EVT006760,CUST0460,2023-08-18,2023-08,Downgrade,149,Enterprise
EVT006761,CUST0460,2023-09-17,2023-09,Recurring,299,Enterprise
EVT006762,CUST0460,2023-10-17,2023-10,Recurring,299,Enterprise
EVT006763,CUST0460,2023-11-16,2023-11,Recurring,299,Enterprise
EVT006764,CUST0460,2023-12-16,2023-12,Recurring,299,Enterprise
EVT006765,CUST0460,2024-01-15,2024-01,Recurring,299,Enterprise
EVT006766,CUST0460,2024-02-14,2024-02,Recurring,299,Enterprise
EVT006767,CUST0460,2024-03-15,2024-03,Recurring,299,Enterprise
EVT006768,CUST0461,2023-01-29,2023-01,New,149,Business
EVT006769,CUST0461,2023-02-28,2023-02,Recurring,149,Business
EVT006770,CUST0461,2023-03-30,2023-03,Recurring,149,Business
EVT006771,CUST0461,2023-04-29,2023-04,Recurring,149,Business
EVT006772,CUST0461,2023-05-29,2023-05,Recurring,149,Business
EVT006773,CUST0461,2023-06-28,2023-06,Recurring,149,Business
EVT006774,CUST0461,2023-07-28,2023-07,Recurring,149,Business
EVT006775,CUST0461,2023-08-27,2023-08,Recurring,149,Business
EVT006776,CUST0461,2023-09-26,2023-09,Recurring,149,Business
